,Motion_Sensor1,Motion_Sensor2,Motion_Sensor3,Motion_Sensor4,Motion_Sensor5,Motion_Sensor6,Motion_Sensor7,Motion_Sensor8,Motion_Sensor9,Motion_Sensor10,Camera1,Camera2,Camera3,Camera4,robot1,robot2,door_sensor1,door_sensor2,door_sensor3,door_sensor4,door_sensor5,door_sensor6,door_sensor7,door_sensor8,door_sensor9,door_sensor10,door_sensor11,time,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,c1,c2,c3,outside
103,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,3.0,1.0,2.0,2.0,"('r7', 4)","('r1', 2)",0,0,0,0,0,1,0,0,1,1,0,08:26:00,2,4,0,0,0,0,4,1,4,1,2,1,1,2
104,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,4.0,3.0,4.0,2.0,"('r7', 2)","('r2', 2)",1,0,2,0,0,1,0,2,0,2,0,08:26:15,3,2,1,2,0,0,2,3,5,1,0,0,2,1
105,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,3.0,1.0,2.0,"('r8', 0)","('r2', 1)",0,0,1,0,0,1,0,3,3,1,0,08:26:30,3,1,1,1,0,0,6,0,4,1,1,1,2,1
106,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,5.0,1.0,1.0,2.0,"('r7', 6)","('r1', 4)",0,0,0,1,1,0,1,0,0,1,1,08:26:45,4,1,1,0,0,1,6,0,4,1,0,1,2,1
107,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,5.0,1.0,1.0,3.0,"('r7', 5)","('r1', 4)",0,0,0,0,1,0,0,2,2,0,0,08:27:00,4,1,1,0,1,0,5,0,4,1,0,1,3,1
108,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,2.0,1.0,2.0,"('r7', 8)","('r1', 2)",2,0,0,0,0,0,0,0,2,1,0,08:27:15,2,2,0,1,0,0,8,0,4,2,0,0,1,2
109,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,1.0,4.0,2.0,"('r7', 4)","('r2', 2)",0,0,0,0,0,0,0,0,1,0,0,08:27:30,2,2,1,0,0,0,4,3,4,2,1,0,2,1
110,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,4.0,1.0,6.0,2.0,"('r8', 6)","('c3', 2)",0,0,0,0,0,0,2,2,0,0,1,08:27:45,3,1,2,0,0,0,1,6,4,1,0,2,2,0
111,no motion,no motion,no motion,no motion,no motion,motion,no motion,motion,no motion,no motion,3.0,1.0,4.0,1.0,"('r7', 3)","('r7', 3)",1,0,0,0,0,0,1,2,2,1,0,08:28:00,2,4,2,0,0,0,3,4,4,2,0,0,1,0
112,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,3.0,1.0,5.0,1.0,"('r7', 4)","('r8', 4)",1,0,0,0,0,1,1,1,1,1,0,08:28:15,2,3,2,0,0,0,4,4,3,1,1,1,1,0
113,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,1.0,1.0,4.0,2.0,"('r8', 3)","('r8', 3)",2,1,0,0,0,0,1,1,1,0,0,08:28:30,1,4,2,0,0,0,4,3,3,2,0,0,2,1
114,no motion,no motion,no motion,motion,no motion,no motion,no motion,motion,no motion,no motion,3.0,1.0,2.0,3.0,"('r7', 5)","('r8', 1)",0,0,0,0,0,0,0,4,1,1,0,08:28:45,3,1,0,0,0,0,5,1,3,2,0,1,3,3
115,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,5.0,1.0,3.0,1.0,"('c3', 1)","('r8', 2)",1,0,0,0,0,1,0,0,0,1,2,08:29:00,4,1,1,0,0,0,5,2,4,2,0,0,1,2
116,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,4.0,2.0,3.0,3.0,"('r10', 0)","('r7', 3)",1,0,0,0,0,1,3,1,3,2,0,08:29:15,3,0,1,0,0,0,3,3,3,0,0,3,4,2
117,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,1.0,1.0,3.0,"('c3', 4)","('r8', 0)",0,0,0,0,0,1,0,3,2,2,0,08:29:30,3,4,0,0,0,0,4,0,2,1,0,1,4,3
118,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,4.0,1.0,1.0,2.0,"('r2', 5)","('r7', 4)",2,0,0,0,0,0,0,0,2,0,1,08:29:45,3,5,0,0,0,0,4,0,2,2,0,1,2,3
119,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,5.0,1.0,1.0,1.0,"('r2', 4)","('c3', 1)",0,0,0,0,0,0,0,0,0,0,0,08:30:00,4,4,1,0,0,0,4,1,2,3,0,0,1,2
120,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,4.0,1.0,2.0,2.0,"('c3', 2)","('c2', 1)",3,0,0,0,0,1,0,1,1,2,0,08:30:15,3,5,1,0,0,0,3,1,1,3,0,1,2,2
121,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,3.0,1.0,4.0,2.0,"('c2', 0)","('c3', 2)",3,0,0,0,0,0,0,0,1,1,2,08:30:30,2,5,1,0,0,0,2,3,2,3,0,0,2,2
122,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,4.0,1.0,2.0,1.0,"('c1', 0)","('r7', 3)",2,0,0,0,0,0,0,2,1,0,0,08:30:45,3,5,0,0,0,0,3,1,2,3,0,0,2,3
123,no motion,no motion,no motion,motion,no motion,no motion,no motion,motion,no motion,no motion,6.0,1.0,2.0,3.0,"('c1', 0)","('c3', 4)",2,0,0,0,0,0,0,0,1,1,0,08:31:00,6,1,1,0,0,0,2,1,2,3,0,0,4,2
124,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,7.0,1.0,2.0,2.0,"('r3', 1)","('r10', 3)",0,0,0,0,0,1,0,0,2,0,2,08:31:15,6,2,1,0,0,0,2,1,1,3,0,1,3,2
125,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,7.0,1.0,2.0,4.0,"('c1', 0)","('r10', 3)",2,0,0,0,0,0,0,0,3,0,0,08:31:30,6,2,0,0,0,0,1,1,2,3,0,0,4,3
126,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,8.0,1.0,2.0,2.0,"('r4', 0)","('c3', 2)",3,0,0,0,0,0,1,0,4,0,0,08:31:45,8,1,1,0,0,0,3,1,2,1,0,1,2,2
127,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,5.0,0.0,2.0,1.0,"('c1', 0)","('c2', 0)",4,0,0,0,0,0,0,0,1,1,0,08:32:00,4,5,1,0,0,0,4,1,2,2,0,0,1,2
128,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,6.0,1.0,2.0,2.0,"('c1', 0)","('c1', 0)",2,0,0,0,0,0,1,0,0,2,1,08:32:15,5,2,0,0,0,0,4,1,2,2,0,1,2,3
129,no motion,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,7.0,1.0,2.0,1.0,"('c1', 0)","('r3', 0)",1,0,0,0,0,0,1,0,0,0,0,08:32:30,6,1,0,0,0,0,5,1,2,3,0,0,1,3
130,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,5.0,1.0,2.0,3.0,"('c1', 0)","('c1', 0)",2,0,0,0,0,1,1,0,4,1,2,08:32:45,4,4,1,0,0,0,1,1,1,2,0,2,4,2
131,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,5.0,1.0,1.0,3.0,"('r3', 3)","('c2', 1)",2,0,0,0,0,0,0,1,1,0,2,08:33:00,4,5,3,0,0,0,2,0,1,2,1,1,3,0
132,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,6.0,2.0,1.0,2.0,"('outside', 0)","('c3', 3)",3,0,1,0,0,0,0,0,3,1,0,08:33:15,5,5,2,1,0,0,1,0,1,2,1,1,3,0
133,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,5.0,1.0,1.0,3.0,"('r3', 2)","('r2', 3)",1,1,0,1,0,1,0,0,1,2,0,08:33:30,5,3,2,0,1,0,1,1,2,2,0,0,4,1
134,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,6.0,1.0,1.0,4.0,"('outside', 1)","('r2', 3)",1,0,0,0,1,0,0,1,0,0,2,08:33:45,5,3,1,0,0,1,2,0,2,1,1,0,5,1
135,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,5.0,2.0,1.0,2.0,"('outside', 0)","('r1', 5)",0,0,1,0,0,1,0,0,4,2,0,08:34:00,5,1,2,1,0,1,6,0,1,1,0,2,2,0
136,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,2.0,2.0,4.0,"('r3', 2)","('r2', 6)",4,0,0,0,0,1,0,1,3,2,1,08:34:15,1,6,2,1,0,1,2,1,2,0,0,0,6,0
137,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,2.0,1.0,4.0,"('r3', 2)","('r2', 3)",0,0,0,0,0,0,0,1,3,3,1,08:34:30,1,3,2,1,0,1,5,0,2,1,0,0,6,0
138,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,2.0,1.0,7.0,"('outside', 0)","('c3', 11)",0,0,0,0,1,0,0,0,5,3,3,08:34:45,1,1,2,1,1,0,0,0,2,2,0,1,11,0
139,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,3.0,2.0,1.0,"('r3', 1)","('r10', 8)",1,0,0,1,0,0,1,0,2,0,7,08:35:00,0,3,1,2,0,0,3,0,2,8,1,1,0,1
140,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,3.0,1.0,3.0,"('c1', 1)","('c3', 3)",0,0,3,0,0,0,1,0,1,1,1,08:35:15,0,2,2,2,0,0,2,0,3,7,1,0,3,0
141,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,2.0,2.0,3.0,"('c2', 0)","('r10', 5)",0,1,0,1,0,0,0,0,0,0,2,08:35:30,0,2,1,1,1,0,3,0,3,5,0,0,4,2
142,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,2.0,1.0,1.0,"('r10', 6)","('c2', 0)",0,0,0,0,1,0,0,0,0,0,1,08:35:45,0,2,1,1,0,1,6,0,3,6,0,0,0,2
143,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,2.0,1.0,2.0,"('r10', 6)","('r9', 3)",0,0,0,0,0,0,0,0,2,0,1,08:36:00,0,2,1,1,0,1,4,0,3,6,0,0,2,2
144,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,2.0,1.0,4.0,"('c3', 6)","('c2', 0)",0,0,0,0,1,0,1,0,2,0,3,08:36:15,0,2,1,1,1,0,3,0,3,2,2,0,6,1
145,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,4.0,2.0,3.0,"('c2', 0)","('r10', 2)",0,0,1,0,0,0,0,0,1,0,0,08:36:30,0,3,2,3,0,0,3,1,3,2,1,0,4,0
146,no motion,no motion,no motion,motion,no motion,no motion,no motion,motion,no motion,no motion,1.0,4.0,3.0,3.0,"('c3', 4)","('c3', 4)",1,0,0,0,0,0,1,2,1,0,0,08:36:45,1,2,1,3,0,0,2,2,3,1,1,1,4,1
147,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,3.0,1.0,3.0,"('r2', 3)","('c3', 4)",1,0,1,0,0,0,2,2,1,2,0,08:37:00,0,3,2,3,0,0,3,0,3,3,1,0,4,0
148,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,4.0,1.0,3.0,"('c3', 4)","('r2', 3)",0,0,0,0,0,0,1,0,5,0,0,08:37:15,0,3,1,3,0,0,2,0,3,2,0,3,4,1
149,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,4.0,2.0,3.0,"('r10', 3)","('r2', 3)",0,0,0,0,0,1,0,1,2,4,1,08:37:30,0,3,1,3,0,0,1,1,4,3,1,0,4,1
150,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,4.0,2.0,3.0,"('c2', 1)","('c3', 3)",0,1,0,0,0,0,1,0,1,0,1,08:37:45,0,3,3,3,0,0,3,1,4,1,0,1,3,0
151,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,4.0,1.0,4.0,"('r9', 5)","('r2', 2)",0,0,0,0,0,0,0,1,1,1,0,08:38:00,0,2,2,3,0,0,3,0,5,1,0,0,5,1
152,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,4.0,3.0,2.0,"('c2', 1)","('r2', 3)",0,0,0,0,0,1,0,2,0,0,2,08:38:15,1,3,2,3,0,0,1,2,4,3,0,1,1,1
153,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,2.0,4.0,2.0,2.0,"('c1', 0)","('r1', 1)",0,0,0,0,0,0,0,1,1,1,0,08:38:30,1,2,1,3,0,0,3,1,4,3,0,0,2,2
154,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,4.0,2.0,2.0,"('r4', 3)","('r2', 2)",0,1,0,0,0,1,0,0,1,0,1,08:38:45,1,2,1,3,0,0,2,1,3,4,1,1,2,1
155,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,5.0,2.0,1.0,"('r4', 4)","('c3', 1)",0,0,1,0,0,0,2,1,1,0,2,08:39:00,1,2,1,4,0,0,2,0,3,5,1,1,1,1
156,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,5.0,1.0,1.0,"('r5', 0)","('r7', 1)",0,0,2,0,0,1,2,0,1,0,0,08:39:15,1,2,1,4,0,0,1,0,3,3,1,4,1,1
157,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,3.0,1.0,2.0,"('r6', 0)","('c3', 2)",1,0,2,0,0,1,1,0,0,0,0,08:39:30,0,3,2,2,0,0,1,0,4,5,3,0,2,0
158,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,2.0,2.0,3.0,"('r5', 0)","('r7', 1)",0,0,2,0,0,0,0,0,0,1,1,08:39:45,0,3,2,2,0,0,1,0,4,3,2,1,4,0
159,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,4.0,1.0,2.0,"('r6', 0)","('r8', 0)",0,0,2,0,0,1,0,0,0,1,1,08:40:00,0,5,1,4,0,0,1,0,3,4,0,1,2,1
160,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,4.0,1.0,4.0,"('r6', 0)","('r7', 1)",0,0,0,0,0,0,0,0,0,1,1,08:40:15,0,4,0,3,0,0,1,0,3,3,1,0,5,2
161,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,4.0,1.0,1.0,"('r6', 0)","('r8', 0)",1,1,0,0,0,1,1,0,0,2,0,08:40:30,1,7,2,3,0,0,1,0,2,2,0,2,1,1
162,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,4.0,1.0,1.0,"('r5', 0)","('r8', 0)",1,0,0,0,0,1,0,0,0,3,0,08:40:45,0,7,1,3,0,0,1,0,4,2,0,0,2,2
163,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,3.0,1.0,2.0,"('r5', 0)","('r8', 1)",1,0,0,0,0,0,0,0,0,1,1,08:41:00,1,5,1,2,0,0,1,1,4,1,1,1,2,2
164,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,2.0,1.0,2.0,"('r4', 1)","('r7', 1)",1,1,1,0,0,0,0,1,1,2,0,08:41:15,1,6,2,1,0,0,1,0,4,2,1,0,2,2
165,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,2.0,3.0,2.0,1.0,"('r4', 2)","('r7', 1)",1,0,1,0,0,1,0,1,0,1,0,08:41:30,1,5,1,2,0,0,1,1,5,2,0,0,1,3
166,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,2.0,2.0,1.0,"('r4', 1)","('r7', 1)",0,0,0,1,0,1,1,0,0,1,0,08:41:45,2,5,3,1,1,0,1,1,4,1,0,2,0,1
167,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,2.0,1.0,2.0,"('c1', 1)","('c3', 2)",1,1,0,0,1,0,0,1,0,2,0,08:42:00,1,4,2,1,0,1,2,0,4,3,1,0,2,1
168,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,2.0,1.0,2.0,"('c2', 1)","('r7', 0)",1,1,0,0,0,0,1,0,2,1,1,08:42:15,1,4,2,1,0,1,0,0,4,3,0,1,3,2
169,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,2.0,1.0,2.0,"('c2', 1)","('c3', 2)",0,3,0,0,1,0,0,0,0,0,2,08:42:30,1,4,2,1,1,0,1,0,5,2,1,1,2,1
170,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,3.0,1.0,2.0,"('c3', 1)","('r7', 1)",0,0,1,0,1,0,0,0,0,0,0,08:42:45,1,4,1,2,0,1,1,0,5,3,0,1,1,2
171,no motion,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,1.0,2.0,1.0,1.0,"('r7', 2)","('c3', 0)",1,0,0,1,0,0,0,0,0,0,0,08:43:00,0,5,1,1,1,1,2,0,6,3,0,0,0,2
172,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,2.0,2.0,2.0,"('c3', 2)","('r10', 2)",0,0,0,0,2,2,0,0,1,0,1,08:43:15,0,5,1,1,1,1,0,1,4,2,0,2,2,2
173,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,3.0,1.0,2.0,"('c3', 3)","('c2', 1)",0,0,0,0,1,1,0,1,0,1,1,08:43:30,1,3,2,2,1,0,1,0,5,2,0,1,3,1
174,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,3.0,1.0,4.0,"('r2', 2)","('c3', 6)",1,0,0,0,1,2,0,0,1,2,0,08:43:45,0,2,2,2,0,1,0,0,5,2,0,1,6,1
175,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,3.0,1.0,3.0,"('r1', 2)","('r10', 0)",1,1,0,0,0,0,0,0,2,0,1,08:44:00,2,1,1,2,0,1,3,0,6,0,1,0,4,1
176,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,3.0,1.0,3.0,"('r1', 2)","('c3', 3)",0,1,2,0,0,0,0,0,1,1,0,08:44:15,2,1,3,2,0,1,4,0,6,0,0,0,3,0
177,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,2.0,3.0,3.0,3.0,"('r1', 1)","('r10', 0)",1,1,0,0,0,1,0,2,3,1,0,08:44:30,1,1,1,2,0,1,1,2,5,0,1,1,5,1
178,no motion,no motion,no motion,no motion,motion,no motion,no motion,motion,no motion,no motion,2.0,3.0,2.0,5.0,"('r2', 0)","('r10', 1)",0,0,0,0,0,0,0,1,2,1,1,08:44:45,1,0,2,2,0,1,2,1,5,1,0,0,7,0
179,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,3.0,1.0,3.0,"('c3', 4)","('c3', 4)",0,0,0,0,0,0,0,1,2,1,0,08:45:00,1,3,1,2,0,1,3,0,5,1,0,0,4,1
180,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,2.0,2.0,1.0,1.0,"('r2', 4)","('c2', 1)",2,0,0,0,0,0,0,0,2,0,2,08:45:15,1,4,0,2,0,1,3,0,5,2,1,1,1,1
181,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,2.0,1.0,3.0,"('r2', 3)","('c1', 1)",1,0,0,0,1,0,2,0,0,1,0,08:45:30,1,3,1,2,1,0,3,0,5,1,1,1,3,0
182,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,2.0,3.0,1.0,2.0,"('r1', 1)","('r3', 1)",0,0,0,1,0,1,1,0,1,1,0,08:45:45,1,4,1,3,0,0,3,0,4,2,0,2,2,0
183,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,3.0,1.0,3.0,"('r1', 1)","('r3', 0)",2,0,0,1,1,0,0,0,0,1,0,08:46:00,1,3,0,2,0,1,3,0,5,2,1,0,4,0
184,motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,2.0,1.0,"('r2', 5)","('r3', 0)",1,0,1,0,0,0,0,0,1,1,0,08:46:15,0,5,0,1,0,1,5,0,5,2,1,1,1,0
185,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,2.0,1.0,3.0,"('r1', 2)","('c1', 1)",2,0,0,0,0,1,0,0,1,1,1,08:46:30,2,2,0,1,0,1,4,0,4,4,1,0,3,0
186,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,1.0,1.0,2.0,"('r1', 2)","('c1', 2)",0,0,0,0,0,0,1,0,2,0,1,08:46:45,2,3,0,0,0,1,3,0,4,4,2,1,2,0
187,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,3.0,1.0,2.0,2.0,"('r2', 2)","('r3', 1)",0,1,0,0,0,0,0,0,1,1,1,08:47:00,2,2,1,0,0,1,1,1,4,6,1,0,3,0
188,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,4.0,1.0,1.0,3.0,"('c3', 3)","('outside', 0)",1,1,0,0,0,1,1,1,1,1,0,08:47:15,3,0,2,0,0,1,3,0,4,5,0,1,3,0
189,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,4.0,1.0,2.0,2.0,"('r2', 1)","('r3', 2)",0,0,0,0,0,2,3,0,1,0,1,08:47:30,3,1,2,0,0,1,1,1,2,3,0,7,1,0
190,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,4.0,1.0,1.0,2.0,"('r2', 1)","('r3', 1)",0,0,0,0,0,2,0,1,0,0,2,08:47:45,3,1,1,0,0,1,2,0,4,4,1,2,2,1
191,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,4.0,1.0,1.0,2.0,"('c3', 2)","('outside', 1)",0,1,0,0,0,2,1,0,1,1,1,08:48:00,3,2,2,0,0,1,2,0,2,4,1,2,2,1
192,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,4.0,1.0,2.0,2.0,"('r7', 2)","('r3', 1)",0,1,0,0,0,1,1,1,0,0,0,08:48:15,3,2,1,0,0,1,2,1,3,4,1,1,1,2
193,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,4.0,2.0,1.0,3.0,"('c3', 4)","('c1', 1)",0,2,0,0,0,0,0,1,1,0,1,08:48:30,3,2,1,0,0,1,2,0,4,2,1,0,4,2
194,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,4.0,1.0,1.0,2.0,"('r10', 3)","('c2', 1)",0,1,0,0,0,1,0,0,0,1,2,08:48:45,3,3,1,0,0,1,2,0,3,3,0,1,2,3
195,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,5.0,1.0,1.0,3.0,"('c2', 0)","('c1', 1)",1,0,0,0,0,0,0,0,2,1,0,08:49:00,4,1,2,0,0,1,2,0,3,2,1,0,4,2
196,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,4.0,1.0,2.0,3.0,"('c3', 4)","('c1', 0)",0,1,0,0,0,2,0,0,1,0,1,08:49:15,4,2,3,0,0,1,1,0,1,3,0,1,4,2
197,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,4.0,1.0,1.0,2.0,"('c2', 0)","('c2', 0)",1,0,0,0,0,0,0,0,0,0,0,08:49:30,3,3,3,0,0,1,2,0,1,3,1,0,3,2
198,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,2.0,1.0,3.0,"('r10', 3)","('c2', 0)",3,0,1,0,0,0,0,0,1,0,0,08:49:45,1,5,5,1,0,1,1,0,1,3,0,0,4,0
199,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,1.0,4.0,"('c2', 0)","('c1', 1)",0,0,0,1,0,0,0,0,1,0,1,08:50:00,1,5,4,0,1,1,0,0,1,4,1,0,4,0
200,no motion,no motion,no motion,motion,motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,1.0,2.0,"('c1', 1)","('r4', 0)",2,0,0,0,0,1,1,0,2,3,1,08:50:15,1,3,3,0,1,1,2,0,0,4,1,3,2,1
201,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,2.0,1.0,"('r4', 0)","('r5', 1)",1,1,0,0,0,2,1,1,0,0,2,08:50:30,0,4,3,0,1,1,1,1,3,5,0,1,0,2
202,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,1.0,3.0,"('r4', 1)","('r4', 1)",0,0,0,0,0,1,2,1,0,1,1,08:50:45,0,3,4,1,0,1,2,0,4,2,0,1,3,1
203,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,2.0,1.0,2.0,"('r4', 1)","('r4', 1)",0,0,0,0,0,1,0,0,2,1,0,08:51:00,0,4,3,1,0,1,2,0,4,2,0,1,2,2
204,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,3.0,1.0,2.0,"('r5', 0)","('r5', 0)",0,0,1,0,0,0,0,0,1,1,0,08:51:15,0,5,5,2,0,1,1,0,4,1,0,0,3,0
205,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,2.0,1.0,1.0,"('r6', 1)","('r6', 1)",0,0,0,1,0,0,0,0,0,1,2,08:51:30,0,7,3,1,1,1,1,0,4,2,0,0,0,2
206,no motion,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,1.0,3.0,"('r5', 1)","('r6', 1)",0,0,0,0,0,0,0,0,1,2,0,08:51:45,0,5,5,0,1,1,0,0,4,2,1,0,3,0
207,no motion,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,4.0,1.0,1.0,2.0,"('r6', 2)","('r6', 2)",2,0,0,0,1,2,1,0,1,2,1,08:52:00,4,0,4,0,0,2,1,0,2,4,0,2,2,1
